0352-0189	0337-0171	0286-0282	0191-0179	0333-0052	0238-0025	0092-0194	0108-0187	0150-0210	0385-0257	0467-0211	0424-0101	0394-0028	0303-0091	0236-0141	0241-0121	0265-0080	0249-0282	0215-0224	0150-0114	0113-0055	0056-0089	0480-0313	0428-0179	0362-0184	0040-0395	0483-0444	0473-0431	0453-0320	0500-0178	0457-0132	0359-0116	0309-0174	0242-0205	0207-0185	0139-0068	0257-0011	0216-0085	0171-0179	0389-0271	0359-0343	Average	Err
1245048.139	882928.155	1286121.990	1219197.851	1048789.264	913736.243	1166886.421	1449982.394	902367.546	678583.159	725611.308	727519.459	1531261.634	1598407.902	756411.683	451152.151	1769546.122	1405394.581	337600.929	1006470.563	1732544.640	808446.994	897340.330	612906.954	777839.440	1302402.211	774448.884	656828.379	637725.266	1647790.003	952895.773	717892.317	1255787.469	639341.873	1031580.420	1770774.003	1687512.569	978971.274	873347.290	656453.536	1827435.464	1057153.234	62311.092
1273696.637	1016342.972	1256120.663	1300858.104	872191.909	868461.989	1152040.785	1114579.618	937494.814	682562.974	747742.473	720681.273	1429623.634	1620600.770	775652.084	423111.422	1890066.648	134328.016	327376.815	1092283.398	1530161.785	624309.587	1039655.742	644157.758	782658.409	1306778.465	726131.152	650696.687	584287.764	1743100.405	900368.383	774327.021	1271682.049	759572.397	966863.690	1670695.536	644157.758	969561.634	1034515.919	636731.855	1911386.425	995307.742	63837.801
1239437.833	876049.862	1156073.047	1364820.521	938266.096	859947.036	1200566.763	1110180.226	872099.355	648365.873	729253.301	681452.328	1446176.888	1620822.899	851853.203	667108.025	1927044.992	166430.315	337056.404	1095516.612	1525478.561	728682.553	908432.908	576090.579	758916.807	1141518.956	705132.228	659291.854	552250.253	1597224.755	857954.043	837845.179	1200451.071	670933.584	933203.401	1473967.721	1613218.059	1116658.994	1048294.101	724838.483	659291.854	977517.013	58251.855
1312681.857	943739.113	1307575.970	1250380.783	830740.129	910069.568	1116339.684	1100775.213	827065.742	636327.703	788628.132	679354.441	1526575.324	1624646.916	801014.921	418843.148	2107813.439	183421.658	304969.530	1073661.566	1623002.542	665641.047	914738.909	553394.835	819974.575	1204375.354	712795.686	621866.166	653943.784	1683196.475	862077.317	928279.536	1184254.149	740598.859	885922.271	1315461.558	1631907.764	1039955.000	1068802.489	623237.505	1859374.252	1008229.876	65308.240
1167870.577	852274.323	1187681.726	1213965.474	860642.733	828427.826	1137377.172	1004085.759	792796.140	616886.769	687568.594	672750.724	1551288.742	1664934.060	785236.034	435319.274	1956884.350	159095.423	814774.592	1091521.372	1494377.386	780720.949	901236.847	601985.601	913082.196	1328820.162	759749.792	649104.761	594965.392	1733437.784	904392.933	778791.202	1163435.705	663683.533	888632.556	1379669.242	1579480.642	1028051.033	1017199.095	704592.331	1862755.552	1005110.887	61464.801
1197850.308	806864.324	1206025.897	1181494.502	738261.875	903765.109	1043368.694	1060844.401	817884.401	616024.476	719589.138	678484.435	1423663.167	1492100.561	863271.262	425942.027	1974659.315	135936.910	296271.012	1055315.852	1604985.395	664234.229	984769.772	592569.790	894899.994	835606.919	696422.912	738727.729	645351.703	1622633.870	1008179.724	777305.712	1226716.308	717946.307	903826.812	1322884.376	1600154.084	1096264.756	1028991.997	702969.553	1897813.404	980509.098	62003.963
1242936.369	914350.183	1221923.562	1248296.779	955225.044	943675.868	1119719.441	1734681.091	833206.689	634023.113	734550.466	645495.161	1354992.845	1598474.232	746946.510	412987.575	1940019.498	164935.571	332502.755	989969.756	1459702.090	757244.668	958868.580	655708.477	767532.027	1160632.866	749752.434	701903.642	615452.185	1620850.666	1660181.420	771604.396	1227695.836	368973.596	885201.894	1156184.112	1598384.763	1054015.470	1116347.397	599790.532	1962584.124	1015061.553	67224.076
1167443.286	810173.124	1151593.441	1323012.408	933197.230	839927.641	1019293.897	1024123.665	870991.794	641486.037	738686.080	727573.449	1556437.821	1555981.222	703739.293	392648.868	1962383.591	178602.688	314380.713	1059445.296	1605858.486	687721.308	913470.922	615245.481	835279.895	1305070.847	698980.483	616547.405	624770.814	1632003.403	912787.566	769609.861	1232662.892	736705.428	996451.610	1133016.343	1547736.217	1076825.364	835279.895	636637.759	1847257.412	981244.901	62414.755
1355110.080	967727.525	1150484.338	1149955.238	863957.703	771832.695	1089918.648	917509.354	917969.038	1174054.716	771039.817	683631.971	1547042.063	1551617.308	761107.248	452700.885	2082402.783	164836.846	307980.615	1052975.782	1464772.497	671960.932	844436.555	663432.095	927586.925	1304034.244	725245.720	669506.712	540957.141	1578943.829	910354.943	920679.323	1187940.877	725575.829	918456.489	1101643.676	1513955.608	996968.369	917586.483	639091.978	1965306.749	998104.674	62290.278
1228087.648	883461.882	1156247.357	1285742.520	891458.534	926917.452	1166886.421	1449982.394	902367.546	678583.159	725611.308	727519.459	1531261.634	1598407.902	756411.683	451152.151	1769546.122	145911.129	327581.976	1095231.238	1570513.717	674321.055	923806.101	591528.560	828481.816	1275504.522	744728.303	633972.208	606192.173	1639819.575	814560.176	770324.068	606192.173	731584.115	940053.927	1038156.370	1625365.750	1069408.717	1000553.287	651099.296	1946234.488	984896.827	62950.298
1241836.521	854347.529	1219216.362	1157823.857	872191.909	868461.989	1152040.785	1114579.618	937494.814	682562.974	747742.473	720681.273	1429623.634	1620600.770	775652.084	423111.422	1890066.648	165941.322	349549.630	1030164.346	1569694.616	724568.534	913885.872	602968.214	796701.912	1890066.648	765602.279	349549.630	567060.409	1634474.591	824861.418	768500.757	724568.534	744387.397	854716.202	863046.047	1679016.126	1052531.524	901414.242	587536.404	1959347.825	976297.296	67269.959
1191311.379	944633.800	1193284.319	1213464.141	916915.467	852737.092	1121005.940	1027810.393	812087.445	711473.709	753209.320	606712.017	1410744.193	1614216.098	619865.460	370809.247	1859633.403	154774.702	316901.263	954783.871	1535978.794	674779.196	893035.034	643519.137	793072.259	1295132.107	675749.469	603020.661	620322.059	1740677.037	867666.026	740995.298	1081150.714	764790.891	968191.837	890406.505	1667093.649	1097005.187	954078.919	599391.008	1876788.257	966566.276	62780.993
1279274.549	868469.702	1297163.663	1132280.540	891473.959	884567.900	1116339.684	1100775.213	827065.742	636327.703	788628.132	728750.425	1638534.619	1611063.097	733206.893	500199.515	1857640.410	185544.226	326395.744	1010504.368	1533623.299	740757.744	818189.829	632361.771	847805.515	1316970.185	736534.203	650858.656	609769.379	1776580.214	893608.868	1316970.185	1158388.436	762776.302	957770.275	890731.986	1644078.594	1198023.075	984427.323	590351.583	1936095.215	1010021.432	63493.218
1262101.184	1046424.513	1299101.124	1123961.492	935938.366	919781.551	1021205.134	1003834.321	764911.211	680307.746	687568.594	672750.724	1426325.632	1614294.769	731847.894	458018.103	1989582.079	132353.534	309947.385	959602.841	1493115.568	665762.910	810853.394	676756.763	790934.265	1367331.815	749687.647	458018.103	604160.616	1770790.971	848623.074	839923.013	1202471.830	729540.218	963440.740	1005238.054	1541098.564	1013296.409	870060.086	641742.103	1911617.809	975471.272	63943.019
1210152.256	902367.546	1213606.057	1158772.534	943388.951	863411.635	1355347.635	1060634.613	876117.735	603284.440	722077.294	633722.313	1446803.169	1468540.981	744186.863	382167.146	1810212.737	153287.670	379348.881	1031716.165	1648152.506	639761.451	906945.876	591611.858	955778.825	1224471.878	731931.192	661559.423	641058.747	1614319.450	917480.046	782056.810	1123116.167	665221.470	797661.387	1534118.462	1467370.175	955778.825	964932.399	573458.965	1917334.551	982274.807	62166.928
1260931.920	834213.984	1113964.135	1183490.580	944789.599	790017.982	814492.303	1079793.257	829482.940	571174.428	736438.564	685193.046	1375521.287	1476806.039	742186.158	369451.791	1865959.457	155160.343	355841.749	995385.698	1466176.231	655128.473	898714.755	638785.008	814492.303	1321016.331	684623.840	724031.722	603643.857	1597928.165	861417.100	721915.324	1043570.770	647866.082	861264.386	1563883.777	1687532.622	1083592.593	982275.446	569226.169	1995443.822	965922.537	63582.832
1297839.307	922669.231	1189458.760	1097936.895	852282.036	955413.237	1177042.662	895554.041	831093.377	798113.358	639050.329	675231.167	1341950.467	1606407.639	791252.034	425844.846	1683884.458	170859.016	306956.353	954189.984	1478654.031	639628.790	903388.724	559046.789	905994.114	1243431.532	726513.708	643824.564	556589.485	1727005.292	905961.720	723410.069	1151795.517	693974.863	882858.739	1369895.556	1497983.900	999476.578	956534.681	647622.357	1963862.909	970499.588	60654.704
1002004.840	918248.243	1177178.408	1160747.016	916636.263	853388.054	1170122.720	937103.002	809812.164	648584.917	809563.811	623268.357	1420224.792	1420224.792	666261.158	394163.666	1747077.135	144348.511	144348.511	1080493.581	1080493.581	623956.340	807225.284	636731.855	868235.233	1198777.389	767740.273	638132.503	610421.884	1629843.814	1198777.389	817387.695	1043760.505	680923.229	960730.455	1361243.315	1613144.016	1137022.382	985197.063	1613144.016	2063904.355	984892.500	62815.635
1251864.729	886136.688	1150484.338	1149955.238	863957.703	771832.695	1089918.648	771832.695	917969.038	616110.860	1089918.648	683631.971	1547042.063	1551617.308	747939.922	402041.540	1859252.389	129521.386	316273.439	985721.534	1602272.025	698520.799	803637.280	610767.418	774998.037	1288816.850	719178.816	678708.107	574352.110	1739952.032	839614.500	724111.935	1107138.289	689109.616	863181.793	917509.354	1516523.977	1174054.716	891406.086	616154.051	1870557.841	963014.353	62587.937
1290223.668	925077.173	1165650.827	1127170.026	856675.258	841038.287	1039196.058	966237.409	914320.875	591024.141	751213.242	586854.591	915949.822	1615587.437	772020.888	433694.954	1878714.919	149435.887	280558.455	1070749.205	1573253.311	747956.890	857452.710	724506.832	879977.230	1322447.830	739355.553	640481.828	588128.749	1630429.988	866481.337	758288.983	1192938.784	648629.651	903706.492	900518.012	1584392.165	1141685.553	1011963.633	637461.488	1935118.772	962355.339	61231.874
1201267.087	946801.102	1102413.416	1187876.089	586715.760	767474.952	1135635.617	949312.396	884160.663	661753.786	731775.393	684210.432	1389715.961	1580475.595	724062.573	820983.412	1849091.520	141283.437	317768.184	994302.818	1532245.789	674231.586	744475.323	655165.495	853985.026	1160527.972	751311.966	689666.481	658986.426	744475.323	861716.357	888913.303	1158820.354	601697.142	942643.892	863619.881	1608942.071	1056718.043	928785.497	638383.941	2047079.610	944377.358	58903.089
1372715.363	800422.577	1304646.641	1153149.888	809062.477	815666.194	1053157.805	928099.056	787781.265	621286.162	740254.868	735147.438	1343499.201	1594184.362	763714.181	381226.182	1864827.215	164873.868	318553.349	988488.894	1531699.722	636165.734	838243.161	563244.106	801240.135	1350158.450	788406.003	714237.983	600216.280	1655552.185	828094.632	749834.190	1207528.355	734652.275	896623.038	856352.862	1646407.866	886327.966	879921.697	634670.990	1931697.365	957854.439	62849.652
1155233.892	896930.008	1314867.671	962063.230	956297.126	757363.445	1065214.485	962063.230	893139.928	702071.781	727505.576	781638.775	1566850.128	1582056.724	680383.331	406760.244	1854877.678	134156.791	369220.406	1026844.748	1702524.802	696587.966	784378.368	610242.946	815946.941	1315046.608	723195.652	743409.411	576243.293	1565731.769	881289.952	772735.095	1046043.500	694681.357	900465.565	1702524.802	1671108.943	1173985.300	815946.941	574541.845	2085586.635	991408.705	66848.657
1317800.085	869617.370	1253379.527	1152702.545	888421.225	854520.296	1001469.570	1073201.881	842210.635	659072.810	752603.093	701718.534	1413579.426	1635361.565	798941.715	392625.730	1915736.455	134112.057	375069.809	965780.810	1643824.071	754110.178	800458.055	594302.090	817521.898	1227557.006	660649.310	588816.732	732870.614	1544155.926	899024.810	811112.545	1107071.959	662967.784	913378.368	1041756.714	1659643.065	1084891.431	877365.669	660377.819	1886409.228	974785.132	61840.706
1234618.864	832617.430	1166941.953	1125977.624	926974.527	1563956.278	1026815.439	939981.427	888069.520	739380.234	713267.711	742602.650	1479945.157	1624446.382	686390.075	427722.146	1731986.232	125191.409	370465.255	1002189.948	1563956.278	622742.342	842034.783	545358.077	829917.943	1379485.676	689725.099	620377.592	616263.573	1592809.937	902387.599	708297.569	1068396.795	703080.618	998713.008	1012974.013	1583883.119	1183214.461	907283.698	574780.942	1982477.029	982382.937	63297.496
1305792.767	838783.058	1207477.450	1048610.326	992206.474	886744.458	971878.565	894185.787	1207477.450	659899.624	731016.452	769110.070	1427215.692	1666064.759	769051.452	393322.969	1810212.737	153287.670	379348.881	1031716.165	1060634.613	639761.451	906945.876	591611.858	874950.014	1224471.878	731931.192	661559.423	641058.747	1614319.450	861417.100	742186.158	1151795.517	693974.863	882858.739	1369895.556	1497983.900	999476.578	956534.681	667428.879	1978515.725	972993.049	59692.933
1331143.263	793760.243	1223513.945	1100981.917	874817.353	843905.913	917597.281	892891.576	844697.248	816744.446	880487.818	675629.149	1558711.560	1734202.896	743842.872	443724.705	1747077.135	144348.511	317098.711	1080493.581	1574530.554	623956.340	807225.284	636731.855	868235.233	1198777.389	767740.273	638132.503	610421.884	1629843.814	866206.761	817387.695	1043760.505	680923.229	960730.455	1361243.315	1613144.016	1137022.382	985197.063	586354.800	2063904.355	986271.703	63813.451
1227159.024	878855.786	1274324.461	1189833.603	953483.489	856059.775	1117360.861	806558.896	833154.242	624985.230	730451.873	643287.752	1473153.248	1695230.017	904072.079	427779.221	1809586.456	166333.134	296810.909	971127.336	1580915.226	571225.332	958007.830	661235.484	932748.344	1283393.195	657119.923	673983.233	655925.979	1168476.804	848848.288	698341.861	1168476.804	702315.506	948915.957	929337.735	1705443.333	1116750.006	882631.982	608385.699	2070819.669	968363.551	62780.094
908068.863	903868.461	1208662.139	1222825.962	951081.717	832517.163	980456.764	918518.191	927946.342	700034.054	671013.797	640268.954	1414296.718	1493991.745	765947.814	426866.023	1956406.155	144171.117	357967.402	924069.879	1532238.077	709769.175	917319.619	654960.334	928507.836	1224090.864	724875.505	735264.673	605840.468	1609944.738	826030.681	762310.448	1129568.713	705326.591	989732.201	1222384.788	1490286.506	1091903.927	922658.433	598760.100	2098172.414	971437.204	61680.783
1281600.735	872836.701	1209243.686	1130468.027	883387.839	920387.779	1040692.345	946594.399	866131.175	735037.916	834338.931	684415.593	1386479.662	1678122.982	890748.954	409697.286	1824365.762	150990.792	311408.193	1007203.281	1644351.628	720474.570	889531.871	704311.584	955232.757	1249621.841	784432.358	699478.731	735037.916	834338.931	865338.297	788589.568	1113367.163	676559.315	872437.177	970221.851	1564648.889	1034451.131	954783.871	551011.574	2031408.702	968384.921	59121.720
1310482.161	809637.854	1282348.879	1165726.413	933933.033	819531.859	962937.864	917726.856	976800.887	697154.087	788168.448	708147.941	1316974.813	1651518.380	837410.176	465966.935	1826790.672	171261.626	317488.980	1012696.351	1551770.022	627544.344	956824.683	608328.624	821219.424	1120628.012	729817.880	681418.392	660200.424	1537726.519	888813.036	748535.351	1360382.564	665178.278	966744.912	884893.381	1665207.093	1070223.190	950742.353	599971.012	2119549.266	980205.438	62580.614
1437887.150	932364.246	1234629.661	1173645.936	933376.168	777316.510	975418.750	977738.766	914640.185	707092.827	792293.264	744085.054	1346838.852	1643928.966	756228.118	415215.037	1948144.182	155583.005	344837.097	1110490.281	1458147.185	653107.715	851570.914	626143.696	869856.467	1241805.669	721432.502	710995.514	608967.246	1261371.551	974224.805	730495.065	1146427.395	630105.000	855126.524	1235424.082	1650474.065	984604.718	952719.920	608208.304	2046589.074	979013.450	61906.594
1314435.753	788432.227	1262310.972	1167535.840	953013.007	910034.089	1130633.082	848874.512	902029.725	744984.369	811834.465	676712.029	1501928.237	1675462.059	714270.377	367050.019	1855156.882	165203.977	300835.459	1068347.433	1482516.611	687115.080	874536.606	654022.455	874143.253	1413071.922	685171.450	707697.512	605974.672	1535287.726	837820.498	756064.606	946680.782	691446.600	889917.512	1053271.955	630370.321	1075085.352	938696.471	574541.845	2085586.635	955075.716	62269.053
1243052.061	1009629.734	1452694.221	1884518.045	933575.158	829589.377	1067981.845	1008819.888	842210.635	659072.810	752603.093	701718.534	1430581.566	1422827.097	756751.047	327473.997	1711457.790	156661.257	316620.516	1048872.562	1610368.943	576561.061	883073.156	540792.087	853819.972	1307699.376	723689.273	772753.606	549529.170	1622425.623	864713.559	796603.188	1048118.248	703080.618	998713.008	1012974.013	1583883.119	1183214.461	907283.698	574780.942	2024808.071	992575.523	65949.862
1266455.842	909725.576	1367572.455	1154602.984	912071.816	822711.084	1014263.596	976083.595	881310.005	759288.565	812823.249	645314.681	1427215.692	1666064.759	913410.762	1773240.563	1773240.563	174735.480	340207.863	1063645.697	1640957.987	689445.895	889508.733	684998.683	883438.743	1275148.190	741837.538	659648.186	556600.283	1542508.468	793004.386	778021.462	1157527.685	642698.493	860301.826	951677.147	1592131.209	1121872.861	981880.550	577475.802	1996390.956	1016367.315	62824.893
1380678.078	885135.564	1145444.781	1216556.982	874817.353	843905.913	917597.281	892891.576	844697.248	816744.446	880487.818	675629.149	1558711.560	1734202.896	743842.872	443724.705	1902595.352	178578.007	321090.867	1734202.896	1527383.628	668101.437	887824.253	578077.402	763385.615	1256193.164	777361.245	616692.406	586987.251	1639000.474	578077.402	748947.216	1191692.393	662094.692	900422.373	997117.997	1532959.997	1061870.206	924838.076	587979.120	1872884.027	984181.115	65763.582
1362909.284	531180.371	1311437.008	1184951.388	903868.461	908488.440	1185139.581	959932.950	923674.983	1227159.024	730451.873	643287.752	1473153.248	1695230.017	904072.079	427779.221	1809586.456	166333.134	296810.909	971127.336	1580915.226	571225.332	958007.830	661235.484	932748.344	1283393.195	657119.923	673983.233	655925.979	1493586.050	848848.288	698341.861	1168476.804	702315.506	948915.957	929337.735	1705443.333	1116750.006	882631.982	608385.699	2070819.669	994267.828	64778.148
1272462.586	852997.785	1218088.748	1201834.751	997104.114	846736.518	1068185.463	961207.107	830315.924	658483.550	788162.278	780259.722	1407784.013	1584085.195	729419.898	422005.404	1736323.921	184165.173	287904.145	1063758.305	1579849.314	648231.670	830622.895	711168.281	809273.809	1356535.409	661030.323	665741.314	600398.303	1668249.030	825685.147	728836.809	1168535.422	743702.498	859160.329	964437.236	1615511.852	1043243.746	847737.642	662221.183	2142226.500	976187.398	63005.287
1282301.059	755367.367	1246832.885	1152542.118	951081.717	832517.163	980456.764	918518.191	927946.342	700034.054	671013.797	640268.954	1414296.718	1493991.745	765947.814	426866.023	1956406.155	144171.117	357967.402	924069.879	1532238.077	709769.175	917319.619	654960.334	928507.836	1224090.864	724875.505	735264.673	605840.468	1609944.738	826030.681	762310.448	1129568.713	724161.297	870869.932	700034.054	1689561.094	1008338.608	973853.047	592586.759	1782835.311	957208.744	60467.390
1342686.270	764675.198	1279944.022	1163378.630	932595.630	886695.096	1132056.868	916466.581	916417.219	768516.183	794534.610	745325.276	1418423.077	1741818.534	794739.771	438262.486	1744871.269	166050.844	322744.495	976188.489	1472463.722	593902.566	904230.963	632546.879	848279.082	1240776.779	702318.591	684566.765	559002.055	1710587.784	824068.540	710396.999	1084746.430	683113.669	922132.419	1130468.027	1564648.889	1034451.131	954783.871	551011.574	2031408.702	977714.536	62628.166
1316201.988	914066.352	1404600.161	1273909.511	1008934.038	960887.797	983907.479	965776.182	831736.626	700792.995	821051.285	779056.523	1423704.816	1690423.387	700228.417	375344.385	1876907.034	179955.516	349560.428	960887.797	1663707.721	627579.823	882786.239	667833.030	868565.341	1239803.421	755311.835	688784.135	587729.225	1510207.178	862236.201	714307.399	1116094.416	695719.502	850219.628	911053.724	1628694.604	1158760.194	877944.130	601160.329	2063096.052	987549.435	63930.569
1329094.738	825410.571	1246862.194	1188946.629	886772.224	827590.214	1075967.699	1142768.433	881923.945	567842.489	737509.104	682845.263	1293632.735	1638673.450	734680.041	403186.123	1751731.051	149074.928	280371.805	1006850.034	1482945.444	698087.338	944129.381	690095.314	915474.712	1290888.513	680022.371	665364.928	588215.132	1591989.293	904173.889	782420.855	1149190.127	644629.783	897381.979	988726.449	1768082.229	1090555.726	846196.621	605408.551	2036921.826	973478.881	63092.078
1303909.296	894579.141	1300205.600	1122167.491	954537.061	953915.407	991032.582	1059027.261	883372.413	625622.309	765156.478	746695.072	1416905.194	1629725.036	741049.288	386942.924	1657798.158	178482.368	301901.371	941763.088	1719158.269	615899.528	836125.220	633464.705	872033.025	1262614.858	713443.563	708336.133	548136.234	1548947.130	892112.581	715496.716	1051734.018	729497.026	888441.278	924103.815	1577941.163	949108.778	841806.484	585865.807	1945486.344	961330.249	60913.708
1261664.638	834951.329	1336520.641	1093358.565	873334.949	907982.479	955727.920	1171236.451	889229.529	596159.337	793579.763	832569.610	1400998.274	1571406.862	689777.546	380701.710	1731395.429	124221.136	302077.223	999939.347	1593774.040	658622.381	821194.743	600031.172	897907.994	1236709.038	728853.777	722208.411	591564.039	1655475.057	915175.455	726223.706	1127578.805	725683.808	879222.916	910254.676	1595103.730	1052906.367	914691.090	698849.365	2010170.681	970952.049	61641.761
1357638.343	755162.206	1200805.861	1148869.273	845823.320	695850.620	914596.994	1159938.713	942653.148	620556.529	816545.455	760969.960	1399511.242	1571238.722	719103.230	411441.925	1616597.817	165856.481	291783.693	951476.614	1543444.804	702784.446	945647.264	561052.123	837482.677	1294265.186	702042.472	718015.723	618599.015	1653863.078	790533.199	730515.119	1110120.066	665744.399	889482.509	828430.911	1462315.193	975298.430	883631.564	575468.926	2091567.155	949432.303	61408.597
1350139.939	836253.253	1203836.999	1060380.089	860564.062	939429.189	1004483.740	1106015.303	888543.088	648004.913	713400.371	681782.437	1344987.775	1593587.389	794772.165	390737.631	1673540.024	161529.589	339134.238	1014110.882	1618700.331	627302.161	848860.629	605086.155	864983.508	1280854.134	702731.998	663944.227	594564.326	1537118.749	880910.481	736722.396	1074951.149	708903.797	893033.491	899837.741	1563760.372	1010009.205	889538.041	573081.037	1894145.187	953031.029	59221.369
